Start Time,Ambient temperature(℃),PV Temperature(℃),Wind speed(m/s),Wind direction(°),Daily irradiation(MJ/㎡),Irradiance(W/㎡),Device connection status
3/26/2022 23:40,4.5,4.3,1.2,N/A,22.805,0,Online
3/26/2022 23:45,4.2,4.1,0.5,N/A,22.805,0,Online
3/26/2022 23:50,4,3.8,0.6,N/A,22.805,0,Online
3/26/2022 23:55,4.6,4.1,1.1,N/A,22.805,0,Online
3/27/2022 0:00,4.8,4.4,0.9,N/A,0,0,Online
3/27/2022 0:05,4.9,4.6,1,N/A,0,0,Online
3/27/2022 0:10,5.3,4.8,1.7,N/A,0,0,Online
3/27/2022 0:15,4.6,4.6,1,N/A,0,0,Online
3/27/2022 0:20,3.1,3.7,0.8,N/A,0,0,Online
3/27/2022 0:25,2.7,3,0.8,N/A,0,0,Online
3/27/2022 0:30,3.3,3,0.7,N/A,0,0,Online
3/27/2022 0:35,2.8,2.8,0.6,N/A,0,0,Online
3/27/2022 0:40,2.5,2.5,0.4,N/A,0,0,Online
3/27/2022 0:45,2.7,2.4,0,N/A,0,0,Online
3/27/2022 0:50,3.4,2.7,0,N/A,0,0,Online
3/27/2022 0:55,3.1,3,0,N/A,0,0,Online
3/27/2022 1:00,2.4,2.8,0.5,N/A,0,0,Online
3/27/2022 1:05,3.4,3.2,0,N/A,0,0,Online
3/27/2022 1:10,3.4,3.3,0,N/A,0,0,Online
3/27/2022 1:15,2.8,3.2,0.4,N/A,0,0,Online
3/27/2022 1:20,2.7,3.1,0.6,N/A,0,0,Online
3/27/2022 1:25,2.5,3,0.6,N/A,0,0.1,Online
3/27/2022 1:30,2.2,2.7,0,N/A,0,0,Online
3/27/2022 1:35,3,2.9,0,N/A,0,0,Online
3/27/2022 1:40,2.5,2.8,0,N/A,0,0,Online
3/27/2022 1:45,2.2,2.7,0,N/A,0,0,Online
3/27/2022 1:50,2.3,2.7,0.7,N/A,0,0,Online
3/27/2022 1:55,2.1,2.5,0.9,N/A,0,0,Online
3/27/2022 2:00,2.4,2.6,0.9,N/A,0,0,Online
3/27/2022 2:05,1.9,2.4,0.9,N/A,0,0,Online
3/27/2022 2:10,1.8,2.2,0.9,N/A,0,0,Online
3/27/2022 2:15,2,2.2,0.9,N/A,0,0,Online
3/27/2022 2:20,2,2.2,0.9,N/A,0,0,Online
3/27/2022 2:25,2.1,2.2,1.1,N/A,0,0,Online
3/27/2022 2:30,2.1,2.3,0.8,N/A,0,0,Online
3/27/2022 2:35,2,2.2,0.4,N/A,0,0,Online
3/27/2022 2:40,2,2.2,0.9,N/A,0,0,Online
3/27/2022 2:45,1.9,2.1,0.9,N/A,0,0,Online
3/27/2022 2:50,1.8,2,0.9,N/A,0,0,Online
3/27/2022 2:55,1.7,1.9,0.8,N/A,0,0,Online
3/27/2022 3:00,1.7,1.9,0.9,N/A,0,0,Online
3/27/2022 3:05,2.4,2.2,0.9,N/A,0,0.1,Online
3/27/2022 3:10,2.5,2.4,0.9,N/A,0,0,Online
3/27/2022 3:15,2.2,2.4,0.9,N/A,0,0,Online
3/27/2022 3:20,2,2.1,0.5,N/A,0,0,Online
3/27/2022 3:25,1.4,1.7,0.7,N/A,0,0,Online
3/27/2022 3:30,1.2,1.3,0.7,N/A,0,0,Online
3/27/2022 3:35,1.2,1.1,1,N/A,0,0,Online
3/27/2022 3:40,1.2,1.1,0.7,N/A,0,0,Online
3/27/2022 3:45,1.2,1.1,1.1,N/A,0,0,Online
3/27/2022 3:50,1.1,1,0.6,N/A,0,0,Online
3/27/2022 3:55,1.2,1,0.7,N/A,0,0,Online
3/27/2022 4:00,1.7,1.3,0.4,N/A,0,0,Online
3/27/2022 4:05,1.9,1.6,0.4,N/A,0,0,Online
3/27/2022 4:10,1.5,1.4,0,N/A,0,0,Online
3/27/2022 4:15,1.8,1.4,0,N/A,0,0,Online
3/27/2022 4:20,1.4,1.2,0.9,N/A,0,0,Online
3/27/2022 4:25,1.4,1.2,0.8,N/A,0,0,Online
3/27/2022 4:30,1.5,1.2,0.4,N/A,0,0,Online
3/27/2022 4:35,1.5,1.1,0,N/A,0,0,Online
3/27/2022 4:40,1.3,1,0,N/A,0,0,Online
3/27/2022 4:45,1.3,1,0,N/A,0,0,Online
3/27/2022 4:50,1.2,0.9,0,N/A,0,0,Online
3/27/2022 4:55,1.2,0.9,0,N/A,0,0,Online
3/27/2022 5:00,0.9,0.8,0,N/A,0,0,Online
3/27/2022 5:05,0.5,0.6,0,N/A,0,0,Online
3/27/2022 5:10,0.5,0.4,0,N/A,0,0,Online
3/27/2022 5:15,0.7,0.4,0,N/A,0,0,Online
3/27/2022 5:20,0.6,0.4,0,N/A,0,0,Online
3/27/2022 5:25,0.6,0.4,0,N/A,0,0,Online
3/27/2022 5:30,0.5,0.3,0,N/A,0,0.1,Online
3/27/2022 5:35,0.4,0.3,0,N/A,0,0.3,Online
3/27/2022 5:40,0.4,0.3,0,N/A,0,1.2,Online
3/27/2022 5:45,0.2,0.2,0.9,N/A,0,2.4,Online
3/27/2022 5:50,0.1,0.1,2.1,N/A,0.001,4.3,Online
3/27/2022 5:55,0.1,0.1,1.1,N/A,0.003,6.8,Online
3/27/2022 6:00,0,0.1,1.6,N/A,0.006,10.7,Online
3/27/2022 6:05,-0.1,0.1,1.4,N/A,0.01,16.4,Online
3/27/2022 6:10,0,0.2,2.8,N/A,0.016,22.8,Online
3/27/2022 6:15,0.3,0.6,5.5,N/A,0.024,30.1,Online
3/27/2022 6:20,0.3,0.7,3.2,N/A,0.034,35,Online
3/27/2022 6:25,0,0.8,6.5,N/A,0.044,30.2,Online
3/27/2022 6:30,-0.6,0.5,5.9,N/A,0.054,35.5,Online
3/27/2022 6:35,-0.7,0.4,3.1,N/A,0.071,67.5,Online
3/27/2022 6:40,-0.6,0.5,2.1,N/A,0.092,65.9,Online
3/27/2022 6:45,-0.5,0.8,4.2,N/A,0.116,87.7,Online
3/27/2022 6:50,-0.3,1,4.1,N/A,0.143,82.2,Online
3/27/2022 6:55,-0.3,1.5,2.4,N/A,0.174,100.7,Online
3/27/2022 7:00,-0.2,1.8,4.7,N/A,0.21,145.3,Online
3/27/2022 7:05,-0.1,2.1,6.3,N/A,0.253,161.6,Online
3/27/2022 7:10,0.1,2.6,2.4,N/A,0.301,148.9,Online
3/27/2022 7:15,0.1,3,6.8,N/A,0.354,187,Online
3/27/2022 7:20,0,2.8,4.6,N/A,0.41,212.5,Online
3/27/2022 7:25,0,3,5.6,N/A,0.475,199.6,Online
3/27/2022 7:30,0,3.1,4.9,N/A,0.541,204.2,Online
3/27/2022 7:35,0.1,2.8,8.4,N/A,0.596,165.8,Online
3/27/2022 7:40,0.2,3.1,3.1,N/A,0.653,184.7,Online
3/27/2022 7:45,0,2.4,3.7,N/A,0.702,153.3,Online
3/27/2022 7:50,0.2,2.8,3.3,N/A,0.754,189.3,Online
3/27/2022 7:55,0.2,3.8,4.5,N/A,0.829,215.9,Online
3/27/2022 8:00,0.2,3.7,5.3,N/A,0.901,183.7,Online
3/27/2022 8:05,0.3,4.6,4.3,N/A,0.986,332,Online
3/27/2022 8:10,0,4,4.9,N/A,1.07,235.5,Online
3/27/2022 8:15,0.3,4.6,4.1,N/A,1.166,374.4,Online
3/27/2022 8:20,0.2,5.1,5.7,N/A,1.254,293.6,Online
3/27/2022 8:25,-0.1,4.3,6.4,N/A,1.339,280.4,Online
3/27/2022 8:30,-0.4,3.9,2.9,N/A,1.424,263,Online
3/27/2022 8:35,-0.8,3.2,7.9,N/A,1.501,245.3,Online
3/27/2022 8:40,-0.7,3.9,4.6,N/A,1.587,421.4,Online
3/27/2022 8:45,-0.6,4.4,5.1,N/A,1.685,274.7,Online
3/27/2022 8:50,-0.8,3.6,5.6,N/A,1.772,282,Online
3/27/2022 8:55,-0.7,3.9,4.7,N/A,1.866,345.8,Online
3/27/2022 9:00,-0.7,4.1,6.3,N/A,1.967,392.2,Online
3/27/2022 9:05,-0.7,4.6,5.2,N/A,2.076,356.2,Online
3/27/2022 9:10,-0.7,3.7,5.5,N/A,2.159,220.8,Online
3/27/2022 9:15,-0.8,3.9,5,N/A,2.246,328.5,Online
3/27/2022 9:20,-0.7,3.9,2.9,N/A,2.333,252.4,Online
3/27/2022 9:25,-0.9,3.4,3.3,N/A,2.41,268.8,Online
3/27/2022 9:30,-0.8,3.9,6,N/A,2.494,296.6,Online
3/27/2022 9:35,-0.9,3.4,7.4,N/A,2.577,256.3,Online
3/27/2022 9:40,-1.1,2.7,3.8,N/A,2.646,201.2,Online
3/27/2022 9:45,-1,2.4,3.4,N/A,2.703,180.5,Online
3/27/2022 9:50,-0.9,2.5,2.2,N/A,2.757,173.4,Online
3/27/2022 9:55,-1.1,2.2,4.1,N/A,2.808,165.8,Online
3/27/2022 10:00,-1.2,1.9,4.3,N/A,2.855,138.2,Online
3/27/2022 10:05,-1.6,1,5.1,N/A,2.892,114.5,Online
3/27/2022 10:10,-1.7,0.5,2.9,N/A,2.929,117.5,Online
3/27/2022 10:15,-1.9,0.4,3.7,N/A,2.968,125.4,Online
3/27/2022 10:20,-2.1,0.4,5.3,N/A,3.01,124.5,Online
3/27/2022 10:25,-2.2,0,1.9,N/A,3.045,98.1,Online
3/27/2022 10:30,-2.4,-0.1,2.6,N/A,3.078,101.1,Online
3/27/2022 10:35,-2.3,-0.2,4.1,N/A,3.11,101.8,Online
3/27/2022 10:40,-2.2,-0.1,4.2,N/A,3.144,119.7,Online
3/27/2022 10:45,-2.3,-0.3,3.1,N/A,3.189,149.7,Online
3/27/2022 10:50,-2.4,-0.5,2,N/A,3.237,145.4,Online
3/27/2022 10:55,-2.4,-0.7,3.5,N/A,3.284,163.5,Online
3/27/2022 11:00,-2.5,-1.5,5.5,N/A,3.328,135.4,Online
3/27/2022 11:05,-2.7,-1.8,3.9,N/A,3.373,152.6,Online
3/27/2022 11:10,-2.8,-1.9,2.3,N/A,3.413,112.3,Online
3/27/2022 11:15,-2.9,-2,4.6,N/A,3.451,146.3,Online
3/27/2022 11:20,-2.8,-1.9,1.8,N/A,3.5,134.1,Online
3/27/2022 11:25,-2.9,-1.8,3.4,N/A,3.544,141.4,Online
3/27/2022 11:30,-3.1,-2,6,N/A,3.587,130.2,Online
3/27/2022 11:35,-3.2,-1.9,6.8,N/A,3.633,167.5,Online
3/27/2022 11:40,-3,-1.8,2.6,N/A,3.679,118.9,Online
3/27/2022 11:45,-3.2,-1.7,3.4,N/A,3.726,198.4,Online
3/27/2022 11:50,-3.3,-1.5,3.7,N/A,3.786,167.1,Online
3/27/2022 11:55,-3.3,-0.9,5,N/A,3.846,161.4,Online
3/27/2022 12:00,-3.3,-0.2,4.1,N/A,3.918,241.4,Online
3/27/2022 12:05,-3.4,-0.8,2.5,N/A,3.978,151.1,Online
3/27/2022 12:10,-3.3,-1,4.1,N/A,4.026,181.5,Online
3/27/2022 12:15,-3.4,-1.1,3.3,N/A,4.079,189.3,Online
3/27/2022 12:20,-3.4,-0.6,2.4,N/A,4.136,201.5,Online
3/27/2022 12:25,-3.5,-1.2,4.3,N/A,4.188,151.3,Online
3/27/2022 12:30,-3.7,-0.9,2.3,N/A,4.244,178.3,Online
3/27/2022 12:35,-3.4,-0.8,1.5,N/A,4.293,140.2,Online
3/27/2022 12:40,-3.6,-1.4,2.4,N/A,4.33,103.6,Online
3/27/2022 12:45,-3.6,-1.6,1.8,N/A,4.369,139.3,Online
3/27/2022 12:50,-3.6,-0.5,2.9,N/A,4.418,175.2,Online
3/27/2022 12:55,-3.7,-0.9,3.1,N/A,4.464,164,Online
3/27/2022 13:00,-3.6,-1,1.4,N/A,4.511,110.8,Online
3/27/2022 13:05,-3.7,-1.2,1.3,N/A,4.552,130.5,Online
3/27/2022 13:10,-3.7,-1.6,2.7,N/A,4.589,126.5,Online
3/27/2022 13:15,-3.8,-1.3,4.1,N/A,4.631,168.1,Online
3/27/2022 13:20,-3.9,-1.3,2.7,N/A,4.682,132.4,Online
3/27/2022 13:25,-3.9,-1.5,2.4,N/A,4.727,152.9,Online
3/27/2022 13:30,-3.8,-1.3,1.8,N/A,4.774,133.4,Online
3/27/2022 13:35,-4,-2,3.5,N/A,4.817,149.2,Online
3/27/2022 13:40,-3.8,-1,4.3,N/A,4.869,188.4,Online
3/27/2022 13:45,-4.2,-1.3,2.6,N/A,4.92,147.1,Online
3/27/2022 13:50,-4.3,-2.2,3.2,N/A,4.954,100.7,Online
3/27/2022 13:55,-4.4,-2.8,2.3,N/A,4.984,116,Online
3/27/2022 14:00,-4.4,-2.3,3.1,N/A,5.022,119.5,Online
3/27/2022 14:05,-4.3,-2,4.8,N/A,5.063,125.7,Online
3/27/2022 14:10,-4.3,-1.8,3.5,N/A,5.102,120.5,Online
3/27/2022 14:15,-4.3,-2.3,2.7,N/A,5.134,81.3,Online
3/27/2022 14:20,-4.3,-1.6,3.1,N/A,5.173,167.4,Online
3/27/2022 14:25,-4.1,-1.1,1.3,N/A,5.217,155.8,Online
3/27/2022 14:30,-4.3,-1.1,2.8,N/A,5.263,159.7,Online
3/27/2022 14:35,-4,-0.9,0.8,N/A,5.312,130.2,Online
3/27/2022 14:40,-4,-1.3,1.8,N/A,5.344,105.8,Online
3/27/2022 14:45,-4.1,-1.8,1.1,N/A,5.375,102.6,Online
3/27/2022 14:50,-4.2,-1.9,2.2,N/A,5.405,100.1,Online
3/27/2022 14:55,-3.9,-1.8,1.1,N/A,5.433,87.3,Online
3/27/2022 15:00,-4.2,-2.2,2,N/A,5.459,69.5,Online
3/27/2022 15:05,-4.3,-2.6,2.5,N/A,5.479,53.2,Online
3/27/2022 15:10,-4.2,-2.9,2.7,N/A,5.494,54.2,Online
3/27/2022 15:15,-4.1,-3,1.8,N/A,5.508,42.2,Online
3/27/2022 15:20,-4.1,-3.2,2.4,N/A,5.518,27.9,Online
3/27/2022 15:25,-4.1,-3.2,2.2,N/A,5.528,36.2,Online
3/27/2022 15:30,-4.1,-3,2.3,N/A,5.539,33.1,Online
3/27/2022 15:35,-4.2,-3.1,4.5,N/A,5.547,30.6,Online
3/27/2022 15:40,-4.1,-3.4,1.4,N/A,5.556,27.9,Online
3/27/2022 15:45,-4.1,-3.6,1.4,N/A,5.565,32.1,Online
3/27/2022 15:50,-4.3,-3.4,1.3,N/A,5.576,38.3,Online
3/27/2022 15:55,-4.1,-3.2,1.6,N/A,5.587,28.5,Online
3/27/2022 16:00,-4.2,-3.5,2.6,N/A,5.597,27.4,Online
3/27/2022 16:05,-4.1,-3.8,2.5,N/A,5.602,16,Online
3/27/2022 16:10,-4.1,-3.6,2,N/A,5.609,23.1,Online
3/27/2022 16:15,-4.1,-3.8,1.5,N/A,5.614,16.3,Online
3/27/2022 16:20,-4.1,-3.9,1.5,N/A,5.618,13.7,Online
3/27/2022 16:25,-4.3,-4.1,3.9,N/A,5.623,17.7,Online
3/27/2022 16:30,-4.2,-3.8,1.5,N/A,5.629,17.6,Online
3/27/2022 16:35,-4,-3.7,0.7,N/A,5.635,15.9,Online
3/27/2022 16:40,-4.3,-3.7,1.2,N/A,5.64,12.9,Online
3/27/2022 16:45,-4.1,-3.7,0.4,N/A,5.643,13.1,Online
3/27/2022 16:50,-4.1,-3.4,3.5,N/A,5.648,15.7,Online
3/27/2022 16:55,-4.5,-4.1,1.7,N/A,5.653,15.9,Online
3/27/2022 17:00,-4.5,-4.1,1.6,N/A,5.657,11,Online
3/27/2022 17:05,-4.4,-4.1,1.2,N/A,5.66,8.9,Online
3/27/2022 17:10,-4.2,-4,0.6,N/A,5.663,7.2,Online
3/27/2022 17:15,-4.4,-4.1,1,N/A,5.665,4.7,Online
3/27/2022 17:20,-4.3,-3.9,0.8,N/A,5.666,3.6,Online
3/27/2022 17:25,-4.5,-4.1,3,N/A,5.667,4.3,Online
3/27/2022 17:30,-4.4,-4.2,2.1,N/A,5.668,2.8,Online
3/27/2022 17:35,-4.5,-4.2,2.2,N/A,5.669,3.7,Online
3/27/2022 17:40,-4.6,-4.3,1.5,N/A,5.67,2.7,Online
3/27/2022 17:45,-4.6,-4.3,1.4,N/A,5.671,1.8,Online
3/27/2022 17:50,-4.6,-4.4,2.2,N/A,5.671,0.7,Online
3/27/2022 17:55,-4.6,-4.4,1.8,N/A,5.671,0.5,Online
3/27/2022 18:00,-4.6,-4.4,0.9,N/A,5.672,0.2,Online
3/27/2022 18:05,-4.5,-4.4,2.6,N/A,5.672,0,Online
3/27/2022 18:10,-4.7,-4.4,2.6,N/A,5.672,0,Online
3/27/2022 18:15,-4.6,-4.4,3.1,N/A,5.672,0,Online
3/27/2022 18:20,-4.7,-4.5,2.2,N/A,5.672,0,Online
3/27/2022 18:25,-4.4,-4.3,1.8,N/A,5.672,0,Online
3/27/2022 18:30,-4.5,-4.3,1.5,N/A,5.672,0,Online
3/27/2022 18:35,-4.4,-4.3,1,N/A,5.672,0,Online
3/27/2022 18:40,-4.4,-4.2,0.5,N/A,5.672,0,Online
3/27/2022 18:45,-4.6,-4.3,1.6,N/A,5.672,0,Online
3/27/2022 18:50,-4,-4.3,0,N/A,5.672,0,Online
3/27/2022 18:55,-4.5,-4.3,2.3,N/A,5.672,0,Online
3/27/2022 19:00,-4.7,-4.5,2.7,N/A,5.672,0,Online
3/27/2022 19:05,-4.6,-4.4,1.7,N/A,5.672,0,Online
3/27/2022 19:10,-4.6,-4.5,1.1,N/A,5.672,0,Online
3/27/2022 19:15,-4.9,-4.5,2.9,N/A,5.672,0,Online
3/27/2022 19:20,-4.4,-4.5,0.8,N/A,5.672,0,Online
3/27/2022 19:25,-4.6,-4.5,1.9,N/A,5.672,0,Online
3/27/2022 19:30,-4.7,-4.4,1.9,N/A,5.672,0,Online
3/27/2022 19:35,-4.6,-4.3,2,N/A,5.672,0,Online
3/27/2022 19:40,-4.8,-4.4,2.2,N/A,5.672,0,Online
3/27/2022 19:45,-4.7,-4.5,0.8,N/A,5.672,0,Online
3/27/2022 19:50,-4.7,-4.5,1.2,N/A,5.672,0,Online
3/27/2022 19:55,-4.7,-4.4,1.2,N/A,5.672,0,Online
3/27/2022 20:00,-4.8,-4.5,1.6,N/A,5.672,0,Online
3/27/2022 20:05,-4.6,-4.5,1.6,N/A,5.672,0,Online
3/27/2022 20:10,-4.6,-4.3,1,N/A,5.672,0,Online
3/27/2022 20:15,-4.8,-4.5,2.1,N/A,5.672,0,Online
3/27/2022 20:20,-4.6,-4.4,1.5,N/A,5.672,0,Online
3/27/2022 20:25,-4.9,-4.5,2.8,N/A,5.672,0,Online
3/27/2022 20:30,-4.8,-4.7,1.7,N/A,5.672,0,Online
3/27/2022 20:35,-4.8,-4.6,0.6,N/A,5.672,0,Online
3/27/2022 20:40,-4.7,-4.4,1.3,N/A,5.672,0,Online
3/27/2022 20:45,-4.6,-4.3,0.5,N/A,5.672,0,Online
3/27/2022 20:50,-4.7,-4.6,0.5,N/A,5.672,0,Online
3/27/2022 20:55,-4.6,-4.5,2.2,N/A,5.672,0,Online
3/27/2022 21:00,-4.8,-4.5,3.4,N/A,5.672,0,Online
3/27/2022 21:05,-4.7,-4.6,1.5,N/A,5.672,0,Online
3/27/2022 21:10,-5,-4.7,2,N/A,5.672,0,Online
3/27/2022 21:15,-4.8,-4.6,1.7,N/A,5.672,0,Online
3/27/2022 21:20,-4.7,-4.5,2.5,N/A,5.672,0,Online
3/27/2022 21:25,-4.9,-4.6,1.7,N/A,5.672,0,Online
3/27/2022 21:30,-4.8,-4.6,1.1,N/A,5.672,0,Online
3/27/2022 21:35,-4.8,-4.6,2.1,N/A,5.672,0,Online
3/27/2022 21:40,-4.8,-4.6,2.3,N/A,5.672,0,Online
3/27/2022 21:45,-4.9,-4.6,1.2,N/A,5.672,0,Online
3/27/2022 21:50,-4.8,-4.7,1.6,N/A,5.672,0,Online
3/27/2022 21:55,-4.7,-4.6,1.5,N/A,5.672,0,Online
3/27/2022 22:00,-4.7,-4.5,1.1,N/A,5.672,0,Online
3/27/2022 22:05,-4.8,-4.8,0.7,N/A,5.672,0,Online
3/27/2022 22:10,-4.8,-4.8,1.6,N/A,5.672,0,Online
3/27/2022 22:15,-5,-5.1,3,N/A,5.672,0,Online
3/27/2022 22:20,-4.8,-5,0,N/A,5.672,0,Online
3/27/2022 22:25,-4.8,-4.8,2.5,N/A,5.672,0,Online
3/27/2022 22:30,-4.9,-5,2.3,N/A,5.672,0,Online
3/27/2022 22:35,-4.9,-5,4.1,N/A,5.672,0,Online
3/27/2022 22:40,-4.9,-5,1.7,N/A,5.672,0,Online
3/27/2022 22:45,-4.8,-4.8,1.6,N/A,5.672,0,Online
3/27/2022 22:50,-4.7,-4.7,1.1,N/A,5.672,0,Online
3/27/2022 22:55,-4.7,-4.8,1,N/A,5.672,0,Online
3/27/2022 23:00,-4.7,-4.7,1.5,N/A,5.672,0,Online
3/27/2022 23:05,-4.7,-4.7,0.9,N/A,5.672,0,Online
3/27/2022 23:10,-4.7,-4.6,1.9,N/A,5.672,0,Online
3/27/2022 23:15,-4.6,-4.7,0.7,N/A,5.672,0,Online
3/27/2022 23:20,-4.7,-4.7,0.4,N/A,5.672,0,Online
3/27/2022 23:25,-4.7,-4.7,0.5,N/A,5.672,0,Online
3/27/2022 23:30,-4.6,-4.5,1.1,N/A,5.672,0,Online
3/27/2022 23:35,-4.8,-4.9,1.4,N/A,5.672,0,Online
3/27/2022 23:40,-4.8,-4.9,0.8,N/A,5.672,0,Online
3/27/2022 23:45,-4.8,-4.9,2.3,N/A,5.672,0,Online
3/27/2022 23:50,-4.8,-5,1.5,N/A,5.672,0,Online
3/27/2022 23:55,-4.8,-5,1.5,N/A,5.672,0,Online
3/28/2022 0:00,-4.7,-5,1.3,N/A,0,0,Online
3/28/2022 0:05,-4.8,-5,1.4,N/A,0,0,Online
3/28/2022 0:10,-4.7,-5.1,1.5,N/A,0,0,Online
3/28/2022 0:15,-4.6,-5,1.1,N/A,0,0,Online
3/28/2022 0:20,-4.7,-4.9,1.1,N/A,0,0,Online
3/28/2022 0:25,-4.7,-5.1,2.4,N/A,0,0,Online
3/28/2022 0:30,-4.7,-5.1,0.5,N/A,0,0,Online
3/28/2022 0:35,-4.7,-5.1,0.9,N/A,0,0,Online
3/28/2022 0:40,-4.7,-5,0.4,N/A,0,0,Online
3/28/2022 0:45,-4.8,-5,0.9,N/A,0,0,Online
3/28/2022 0:50,-4.8,-5,1,N/A,0,0,Online
3/28/2022 0:55,-4.8,-4.9,0,N/A,0,0,Online
3/28/2022 1:00,-4.6,-4.7,0.6,N/A,0,0,Online
3/28/2022 1:05,-4.5,-4.6,1,N/A,0,0.1,Online
3/28/2022 1:10,-4.6,-4.8,1,N/A,0,0,Online
3/28/2022 1:15,-4.7,-4.8,1.9,N/A,0,0,Online
3/28/2022 1:20,-4.5,-4.7,1.1,N/A,0,0,Online
3/28/2022 1:25,-4.4,-4.7,0.9,N/A,0,0,Online
3/28/2022 1:30,-4.5,-4.7,1.7,N/A,0,0,Online
3/28/2022 1:35,-4.4,-4.6,3.5,N/A,0,0,Online
3/28/2022 1:40,-4.4,-4.7,1.4,N/A,0,0,Online
3/28/2022 1:45,-4.6,-4.8,3,N/A,0,0,Online
3/28/2022 1:50,-4.4,-4.8,3.4,N/A,0,0,Online
3/28/2022 1:55,-4.4,-4.7,3.4,N/A,0,0,Online
3/28/2022 2:00,-4.5,-4.6,2.3,N/A,0,0,Online
3/28/2022 2:05,-4.5,-4.5,2.7,N/A,0,0,Online
3/28/2022 2:10,-4.5,-4.5,3.7,N/A,0,0,Online
3/28/2022 2:15,-4.4,-4.4,4.8,N/A,0,0,Online
3/28/2022 2:20,-4.3,-4.3,2.1,N/A,0,0,Online
3/28/2022 2:25,-4.4,-4.2,2.4,N/A,0,0,Online
3/28/2022 2:30,-4.3,-4.2,1.9,N/A,0,0,Online
3/28/2022 2:35,-4.4,-4.1,2.4,N/A,0,0,Online
3/28/2022 2:40,-4.5,-4.2,3.1,N/A,0,0,Online
3/28/2022 2:45,-4.6,-4.2,2.7,N/A,0,0,Online
3/28/2022 2:50,-4.6,-4.3,2.4,N/A,0,0,Online
3/28/2022 2:55,-4.7,-4.4,3.8,N/A,0,0,Online
3/28/2022 3:00,-4.8,-4.4,2.5,N/A,0,0,Online
3/28/2022 3:05,-4.9,-4.5,2.1,N/A,0,0,Online
3/28/2022 3:10,-4.9,-4.6,1.7,N/A,0,0,Online
3/28/2022 3:15,-5.4,-5.5,4.4,N/A,0,0,Online
3/28/2022 3:20,-5.7,-5.9,2.4,N/A,0,0,Online
3/28/2022 3:25,-5.7,-5.9,2.5,N/A,0,0,Online
3/28/2022 3:30,-5.9,-5.9,2.5,N/A,0,0,Online
3/28/2022 3:35,-5.9,-5.9,1.4,N/A,0,0,Online
3/28/2022 3:40,-6.1,-6,2.3,N/A,0,0,Online
3/28/2022 3:45,-6.1,-6,1.3,N/A,0,0,Online
3/28/2022 3:50,-6.3,-6.2,2.7,N/A,0,0,Online
3/28/2022 3:55,-6.3,-6.2,1.5,N/A,0,0,Online
3/28/2022 4:00,-6.4,-6.4,4.3,N/A,0,0,Online
3/28/2022 4:05,-6.5,-6.5,4.4,N/A,0,0,Online
3/28/2022 4:10,-6.5,-6.5,3.2,N/A,0,0,Online
3/28/2022 4:15,-6.5,-6.5,3.5,N/A,0,0,Online
3/28/2022 4:20,-6.6,-6.6,1.1,N/A,0,0,Online
3/28/2022 4:25,-6.5,-6.6,2.6,N/A,0,0,Online
3/28/2022 4:30,-6.4,-6.4,0.6,N/A,0,0,Online
3/28/2022 4:35,-6.2,-6.2,0.4,N/A,0,0,Online
3/28/2022 4:40,-6.1,-5.9,0.4,N/A,0,0,Online
3/28/2022 4:45,-6,-5.8,1.5,N/A,0,0,Online
3/28/2022 4:50,-6,-5.6,0.5,N/A,0,0,Online
3/28/2022 4:55,-6,-5.6,1.3,N/A,0,0,Online
3/28/2022 5:00,-6,-5.6,1.5,N/A,0,0,Online
3/28/2022 5:05,-5.8,-5.5,0.9,N/A,0,0,Online
3/28/2022 5:10,-5.7,-5.4,1.3,N/A,0,0,Online
3/28/2022 5:15,-5.3,-5.3,2,N/A,0,0,Online
3/28/2022 5:20,-5.4,-5.2,1.5,N/A,0,0,Online
3/28/2022 5:25,-5.3,-5.1,1.8,N/A,0,0,Online
3/28/2022 5:30,-5.2,-5.1,1.9,N/A,0,0,Online
3/28/2022 5:35,-5.2,-5,2.3,N/A,0,0,Online
3/28/2022 5:40,-5.2,-4.9,3.4,N/A,0,0.1,Online
3/28/2022 5:45,-5.1,-5,5.4,N/A,0,0.1,Online
3/28/2022 5:50,-5.1,-5,2.9,N/A,0,0.4,Online
3/28/2022 5:55,-5.1,-5,2.7,N/A,0,0.5,Online
3/28/2022 6:00,-5.2,-5,3.3,N/A,0,1,Online
3/28/2022 6:05,-5.4,-5.1,2,N/A,0,2,Online
3/28/2022 6:10,-5.5,-5.2,1.6,N/A,0.001,1.8,Online
3/28/2022 6:15,-5.6,-5.2,1.5,N/A,0.002,1.7,Online
3/28/2022 6:20,-5.6,-5.3,1.5,N/A,0.002,2,Online
3/28/2022 6:25,-5.7,-5.4,0.8,N/A,0.003,3.9,Online
3/28/2022 6:30,-5.9,-6,1.2,N/A,0.004,5.7,Online
3/28/2022 6:35,-6.1,-6.3,1.5,N/A,0.006,6.7,Online
3/28/2022 6:40,-6.2,-6.2,1.4,N/A,0.009,8.3,Online
3/28/2022 6:45,-6.3,-6.4,1.1,N/A,0.011,7.3,Online
3/28/2022 6:50,-6.4,-6.5,0.9,N/A,0.013,7.3,Online
3/28/2022 6:55,-6.4,-6.3,1.1,N/A,0.016,12.5,Online
3/28/2022 7:00,-6.5,-6.3,1,N/A,0.02,12.6,Online
3/28/2022 7:05,-6.6,-6.4,1,N/A,0.025,16.3,Online
